67322237,5.0 ,25862578
allenwon,4.0 ,25862578
56616500,2.0 ,25862578
76524014,2.0 ,25862578
slamduncan,5.0 ,25862578
142215840,5.0 ,25862578
lovenaiqing,5.0 ,25862578
82310712,5.0 ,25862578
136951763,5.0 ,25862578
144226688,4.0 ,25862578
89637183,4.0 ,25862578
66535211,4.0 ,25862578
58259701,5.0 ,25862578
143931826,4.0 ,25862578
58259701,5.0 ,25862578
129824347,4.0 ,25862578
144210423,4.0 ,25862578
2349928,4.0 ,25862578
1562689,4.0 ,25862578
141794854,5.0 ,25862578
51299264,5.0 ,25862578
80674732,4.0 ,25862578
letbaw,3.0 ,25862578
142578652,4.0 ,25862578
144108803,4.0 ,25862578
41899498,5.0 ,25862578
138977567,4.0 ,25862578
144101457,5.0 ,25862578
fengqi5500,5.0 ,25862578
143781733,4.0 ,25862578
139520015,5.0 ,25862578
71468377,5.0 ,25862578
hahasophia,3.0 ,25862578
34995893,4.0 ,25862578
137054301,4.0 ,25862578
maigoakisame,5.0 ,25862578
vanpersiezys,5.0 ,25862578
133838099,4.0 ,25862578
8177093,5.0 ,25862578
49924215,4.0 ,25862578
sweetyclover,3.0 ,25862578
63265454,4.0 ,25862578
124256880,5.0 ,25862578
nuanyige,4.0 ,25862578
66609753,5.0 ,25862578
140984246,4.0 ,25862578
73760473,5.0 ,25862578
44689073,4.0 ,25862578
68334666,5.0 ,25862578
4028163,5.0 ,25862578
76362403,3.0 ,25862578
3439529,5.0 ,25862578
sleepinmorning,3.0 ,25862578
longyouth,4.0 ,25862578
ye101,4.0 ,25862578
68776609,4.0 ,25862578
142987169,4.0 ,25862578
143827930,4.0 ,25862578
143842543,5.0 ,25862578
141040831,4.0 ,25862578
143831744,5.0 ,25862578
nuanjue1224,4.0 ,25862578
136802795,4.0 ,25862578
spachnzcl,5.0 ,25862578
137169845,4.0 ,25862578
141082345,5.0 ,25862578
83733439,5.0 ,25862578
2817685,4.0 ,25862578
123999449,5.0 ,25862578
66255823,5.0 ,25862578
100966088,5.0 ,25862578
121834648,5.0 ,25862578
kkNO.03,5.0 ,25862578
35190457,4.0 ,25862578
68576046,3.0 ,25862578
107634077,4.0 ,25862578
AmmonYYM,3.0 ,25862578
59276452,4.0 ,25862578
124533370,5.0 ,25862578
114648754,5.0 ,25862578
134183354,5.0 ,25862578
104611291,4.0 ,25862578
43289122,4.0 ,25862578
81321351,4.0 ,25862578
67661103,5.0 ,25862578
79355523,4.0 ,25862578
64232540,5.0 ,25862578
137370845,5.0 ,25862578
124557741,5.0 ,25862578
143489364,4.0 ,25862578
tianzhiaozhe,4.0 ,25862578
CyderNie,5.0 ,25862578
61739066,5.0 ,25862578
72368124,4.0 ,25862578
tuionf,4.0 ,25862578
maplesyrup,4.0 ,25862578
59376285,4.0 ,25862578
141536384,3.0 ,25862578
141700558,5.0 ,25862578
138988009,4.0 ,25862578
78443040,5.0 ,25862578
138634301,5.0 ,25862578
103315156,5.0 ,25862578
64635386,5.0 ,25862578
vivienna,2.0 ,25862578
gyn6biggun,5.0 ,25862578
43975717,4.0 ,25862578
bbsummer,2.0 ,25862578
46657034,4.0 ,25862578
62411339,1.0 ,25862578
63732603,5.0 ,25862578
spring910,5.0 ,25862578
142240935,5.0 ,25862578
48338454,4.0 ,25862578
35362112,3.0 ,25862578
1076912,4.0 ,25862578
87005807,5.0 ,25862578
43905628,4.0 ,25862578
64254981,4.0 ,25862578
143311191,5.0 ,25862578
97121119,5.0 ,25862578
138919866,5.0 ,25862578
143283008,5.0 ,25862578
142066129,4.0 ,25862578
138308032,5.0 ,25862578
icakeu,5.0 ,25862578
136166475,5.0 ,25862578
48430417,4.0 ,25862578
64607467,5.0 ,25862578
140510174,5.0 ,25862578
134346194,4.0 ,25862578
143225940,4.0 ,25862578
50544907,4.0 ,25862578
139955535,5.0 ,25862578
49473220,5.0 ,25862578
75001261,4.0 ,25862578
119732607,3.0 ,25862578
97543367,5.0 ,25862578
40578369,4.0 ,25862578
62865117,5.0 ,25862578
97543367,5.0 ,25862578
71684322,5.0 ,25862578
141962740,4.0 ,25862578
2259393,4.0 ,25862578
rabbits-u,5.0 ,25862578
50174347,4.0 ,25862578
140028073,5.0 ,25862578
74265063,5.0 ,25862578
141998153,3.0 ,25862578
115591442,4.0 ,25862578
134884725,5.0 ,25862578
134151713,5.0 ,25862578
67967995,3.0 ,25862578
134884725,5.0 ,25862578
48057250,4.0 ,25862578
54323940,3.0 ,25862578
60738272,5.0 ,25862578
137559489,4.0 ,25862578
104592706,5.0 ,25862578
134662336,5.0 ,25862578
142480493,4.0 ,25862578
17894334,5.0 ,25862578
103323603,4.0 ,25862578
129103272,5.0 ,25862578
83714185,5.0 ,25862578
104184343,5.0 ,25862578
4157945,4.0 ,25862578
48527332,5.0 ,25862578
134579720,5.0 ,25862578
clove_luo,4.0 ,25862578
53820866,5.0 ,25862578
94670420,4.0 ,25862578
142313829,5.0 ,25862578
83494198,4.0 ,25862578
60449022,4.0 ,25862578
142738775,5.0 ,25862578
49789844,4.0 ,25862578
66233604,3.0 ,25862578
49789286,5.0 ,25862578
94670420,4.0 ,25862578
68825155,5.0 ,25862578
47777656,4.0 ,25862578
66098285,4.0 ,25862578
49551870,5.0 ,25862578
55365983,5.0 ,25862578
42561836,5.0 ,25862578
57794215,4.0 ,25862578
102133795,3.0 ,25862578
64225096,3.0 ,25862578
Hedgehogsugar,5.0 ,25862578
weinixiong,5.0 ,25862578
52255297,4.0 ,25862578
winnie_he,4.0 ,25862578
131009574,4.0 ,25862578
yangtaiguanmo,4.0 ,25862578
68530874,4.0 ,25862578
sepberry,3.0 ,25862578
youngdennis,5.0 ,25862578
52011050,4.0 ,25862578
yantaxiaozi,5.0 ,25862578
121991725,2.0 ,25862578
106251590,2.0 ,25862578
48058999,5.0 ,25862578
124871246,5.0 ,25862578
71391831,2.0 ,25862578
Laputa424,4.0 ,25862578
35295591,5.0 ,25862578
115589051,2.0 ,25862578
66861782,2.0 ,25862578
45934338,5.0 ,25862578
littlebasin,4.0 ,25862578
54652758,5.0 ,25862578
80768366,2.0 ,25862578
68293520,2.0 ,25862578
57287994,5.0 ,25862578
51593794,3.0 ,25862578
4126514,5.0 ,25862578
107291767,4.0 ,25862578
78363034,4.0 ,25862578
52167851,4.0 ,25862578
61924121,4.0 ,25862578
NOOKR,3.0 ,25862578
142485537,4.0 ,25862578
142125916,3.0 ,25862578
125729372,5.0 ,25862578
zxchina05,5.0 ,25862578
99619326,5.0 ,25862578
142597338,5.0 ,25862578
129400544,5.0 ,25862578
62767345,5.0 ,25862578
71296394,5.0 ,25862578
37419563,4.0 ,25862578
142572213,5.0 ,25862578
142566899,5.0 ,25862578
66934514,5.0 ,25862578
36085372,4.0 ,25862578
Vivian59420,5.0 ,25862578
suriding,5.0 ,25862578
82474209,5.0 ,25862578
emmacqq,5.0 ,25862578
142509760,4.0 ,25862578
142263596,4.0 ,25862578
142419955,5.0 ,25862578
11478129,4.0 ,25862578
93030763,4.0 ,25862578
80022177,3.0 ,25862578
49176315,5.0 ,25862578
sunshine_nuo,5.0 ,25862578
35931560,4.0 ,25862578
5741707,4.0 ,25862578
hzddsa,4.0 ,25862578
33046170,3.0 ,25862578
41962796,5.0 ,25862578
zhangfr,5.0 ,25862578
139279851,4.0 ,25862578
27566616,4.0 ,25862578
37505406,4.0 ,25862578
yvaine,4.0 ,25862578
3037985,5.0 ,25862578
139248154,4.0 ,25862578
141760303,4.0 ,25862578
64321045,4.0 ,25862578
142246786,5.0 ,25862578
49506422,5.0 ,25862578
137575309,4.0 ,25862578
61313761,4.0 ,25862578
142007823,2.0 ,25862578
133132206,4.0 ,25862578
44602177,5.0 ,25862578
59108220,4.0 ,25862578
141163055,5.0 ,25862578
103536199,5.0 ,25862578
29568394,5.0 ,25862578
141124665,4.0 ,25862578
6847764,4.0 ,25862578
1174390,5.0 ,25862578
37940843,4.0 ,25862578
44878857,5.0 ,25862578
142044562,5.0 ,25862578
136296445,4.0 ,25862578
xxfx,4.0 ,25862578
142080144,5.0 ,25862578
cathy2011,5.0 ,25862578
58300488,3.0 ,25862578
138874360,3.0 ,25862578
82040140,4.0 ,25862578
4681392,4.0 ,25862578
54147196,4.0 ,25862578
75849450,5.0 ,25862578
90611402,4.0 ,25862578
64785103,4.0 ,25862578
brightlen,4.0 ,25862578
lengwei,5.0 ,25862578
140604650,5.0 ,25862578
141974032,4.0 ,25862578
73576698,4.0 ,25862578
136230553,5.0 ,25862578
134679490,5.0 ,25862578
51774042,4.0 ,25862578
58297339,4.0 ,25862578
84311230,5.0 ,25862578
rem_dream,4.0 ,25862578
23946546,3.0 ,25862578
141701478,5.0 ,25862578
141565011,4.0 ,25862578
141879162,4.0 ,25862578
Winsenmer,5.0 ,25862578
62501859,5.0 ,25862578
niwei808,5.0 ,25862578
jianjian8888,4.0 ,25862578
celiagirl,5.0 ,25862578
98232958,4.0 ,25862578
knightialin,5.0 ,25862578
60829202,5.0 ,25862578
searchforriver,5.0 ,25862578
81861069,5.0 ,25862578
lseeo,4.0 ,25862578
podoan,5.0 ,25862578
sue19870424,4.0 ,25862578
bannyle,4.0 ,25862578
57442384,3.0 ,25862578
luffyzl,5.0 ,25862578
77451761,5.0 ,25862578
41524911,5.0 ,25862578
63520292,3.0 ,25862578
xiangyuxiao,4.0 ,25862578
54704864,5.0 ,25862578
35729058,5.0 ,25862578
121751808,5.0 ,25862578
Louise61s,5.0 ,25862578
103871389,4.0 ,25862578
74329814,4.0 ,25862578
Leiou,5.0 ,25862578
57698802,3.0 ,25862578
53975621,2.0 ,25862578
codezjl1103,5.0 ,25862578
101939642,4.0 ,25862578
64127845,3.0 ,25862578
83996558,5.0 ,25862578
daisyphd,3.0 ,25862578
jashia,4.0 ,25862578
43217481,4.0 ,25862578
43481504,4.0 ,25862578
miantuaner,5.0 ,25862578
41055161,4.0 ,25862578
yyychen,4.0 ,25862578
59279408,4.0 ,25862578
60799602,4.0 ,25862578
icepeach,5.0 ,25862578
lidia666,4.0 ,25862578
Yorunoinori,4.0 ,25862578
51336221,5.0 ,25862578
30637495,3.0 ,25862578
33509058,5.0 ,25862578
140594380,4.0 ,25862578
139102465,5.0 ,25862578
75246924,4.0 ,25862578
chloeliu16,5.0 ,25862578
141780290,5.0 ,25862578
61594770,4.0 ,25862578
106473194,5.0 ,25862578
79736229,4.0 ,25862578
103535240,5.0 ,25862578
6905509,5.0 ,25862578
59960329,4.0 ,25862578
1351035,4.0 ,25862578
139504625,5.0 ,25862578
56146608,4.0 ,25862578
98770125,5.0 ,25862578
141377556,4.0 ,25862578
141577982,4.0 ,25862578
135268135,4.0 ,25862578
135328755,4.0 ,25862578
84018413,4.0 ,25862578
48530220,4.0 ,25862578
139921153,5.0 ,25862578
138717185,5.0 ,25862578
140023885,5.0 ,25862578
119589624,4.0 ,25862578
JJ_7H,4.0 ,25862578
60184500,5.0 ,25862578
63685748,4.0 ,25862578
shuniuer521,5.0 ,25862578
141506115,5.0 ,25862578
132279098,3.0 ,25862578
81427765,5.0 ,25862578
68039466,5.0 ,25862578
139275334,4.0 ,25862578
85348059,4.0 ,25862578
124403034,4.0 ,25862578
82579660,4.0 ,25862578
51703337,5.0 ,25862578
83062498,3.0 ,25862578
55945126,5.0 ,25862578
80987287,5.0 ,25862578
4905325,4.0 ,25862578
MikeAB,4.0 ,25862578
79604036,5.0 ,25862578
darlyn,5.0 ,25862578
136604175,5.0 ,25862578
87981417,4.0 ,25862578
46037718,4.0 ,25862578
138572448,5.0 ,25862578
6721944,5.0 ,25862578
xiaoyaohaha,4.0 ,25862578
140521339,5.0 ,25862578
72488755,4.0 ,25862578
141283298,5.0 ,25862578
53197986,4.0 ,25862578
132887926,3.0 ,25862578
84538511,4.0 ,25862578
80297347,5.0 ,25862578
141218703,5.0 ,25862578
101744937,4.0 ,25862578
120517927,4.0 ,25862578
119177356,4.0 ,25862578
140416759,4.0 ,25862578
Holiday312,4.0 ,25862578
60854005,5.0 ,25862578
127416489,4.0 ,25862578
49933483,4.0 ,25862578
134694930,5.0 ,25862578
Y-Joyce,4.0 ,25862578
139339756,5.0 ,25862578
arkjia,5.0 ,25862578
pikaqiu2016,4.0 ,25862578
134016000,3.0 ,25862578
huxinyang2008,5.0 ,25862578
108581665,4.0 ,25862578
67149957,4.0 ,25862578
67276771,4.0 ,25862578
46065328,5.0 ,25862578
57057325,5.0 ,25862578
135426426,3.0 ,25862578
ivandonglong,5.0 ,25862578
LiLiann-,5.0 ,25862578
72649988,3.0 ,25862578
138251052,4.0 ,25862578
138001670,5.0 ,25862578
129715068,4.0 ,25862578
81597925,5.0 ,25862578
80670401,5.0 ,25862578
wogong38,5.0 ,25862578
140092178,4.0 ,25862578
140001321,5.0 ,25862578
30692030,4.0 ,25862578
czshens,5.0 ,25862578
50790596,4.0 ,25862578
53687923,4.0 ,25862578
66937212,4.0 ,25862578
wd124,5.0 ,25862578
108423478,4.0 ,25862578
MangoSeven,5.0 ,25862578
33933122,4.0 ,25862578
57380045,5.0 ,25862578
129737994,4.0 ,25862578
50373207,4.0 ,25862578
140740866,4.0 ,25862578
104497781,5.0 ,25862578
73974388,5.0 ,25862578
1470842,3.0 ,25862578
48827809,4.0 ,25862578
4206465,4.0 ,25862578
chmchm,5.0 ,25862578
103164636,5.0 ,25862578
58292072,4.0 ,25862578
57856212,4.0 ,25862578
103611654,5.0 ,25862578
68924725,4.0 ,25862578
1360974,5.0 ,25862578
88194046,5.0 ,25862578
shai,5.0 ,25862578
1359696,5.0 ,25862578
lurxHH0607,5.0 ,25862578
82775979,5.0 ,25862578
108646087,5.0 ,25862578
135138287,5.0 ,25862578
66742637,3.0 ,25862578
g9alan,4.0 ,25862578
49710858,5.0 ,25862578
110495485,4.0 ,25862578
leadmylife,4.0 ,25862578
vestia,5.0 ,25862578
101821459,5.0 ,25862578
54367535,3.0 ,25862578
Joanna_Jin,4.0 ,25862578
1155527,3.0 ,25862578
3904922,4.0 ,25862578
2361906,5.0 ,25862578
50007304,4.0 ,25862578
83642811,4.0 ,25862578
shuixin7,5.0 ,25862578
36311572,5.0 ,25862578
51518336,5.0 ,25862578
52151077,5.0 ,25862578
monkeyking-h,3.0 ,25862578
48816233,4.0 ,25862578
67359430,5.0 ,25862578
tulipe1109,5.0 ,25862578
vermouth,4.0 ,25862578
53846388,4.0 ,25862578
3780122,5.0 ,25862578
49013606,5.0 ,25862578
bluegrid,5.0 ,25862578
62887342,4.0 ,25862578
3715088,5.0 ,25862578
65425108,4.0 ,25862578
5795158,5.0 ,25862578
angrytiger,4.0 ,25862578
65656705,4.0 ,25862578
3036443,4.0 ,25862578
yu1,5.0 ,25862578
122434421,4.0 ,25862578
baoyi_ma,4.0 ,25862578
83996558,5.0 ,25862578
53875157,4.0 ,25862578
126417731,4.0 ,25862578
64124886,4.0 ,25862578
slrey,5.0 ,25862578
xiaoyu204,4.0 ,25862578
qianqiandandan,5.0 ,25862578
1688906,4.0 ,25862578
jennifershi,4.0 ,25862578
2402594,5.0 ,25862578
3263879,4.0 ,25862578
124226547,5.0 ,25862578
41573793,5.0 ,25862578
53699407,4.0 ,25862578
22429107,3.0 ,25862578
108106679,3.0 ,25862578
49451699,5.0 ,25862578
50282181,4.0 ,25862578
thisisannann,4.0 ,25862578
zhaonan_921,3.0 ,25862578
Judefeng,4.0 ,25862578
4915359,5.0 ,25862578
rosezhang,5.0 ,25862578
53476043,4.0 ,25862578
129935755,5.0 ,25862578
legending,5.0 ,25862578
63766260,4.0 ,25862578
wenxin930717,5.0 ,25862578
55372449,5.0 ,25862578
94334121,5.0 ,25862578
65197967,5.0 ,25862578
onifly,4.0 ,25862578
4358191,5.0 ,25862578
85647425,5.0 ,25862578
96868025,5.0 ,25862578
lyric4,4.0 ,25862578
73809193,5.0 ,25862578
61702958,5.0 ,25862578
40612482,4.0 ,25862578
140367169,5.0 ,25862578
140643750,5.0 ,25862578
124253389,5.0 ,25862578
139493798,4.0 ,25862578
60202126,4.0 ,25862578
2231423,5.0 ,25862578
140619069,5.0 ,25862578
76968734,4.0 ,25862578
139704189,4.0 ,25862578
37660396,5.0 ,25862578
wincywincy,4.0 ,25862578
70655735,3.0 ,25862578
2277193,4.0 ,25862578
136213672,1.0 ,25862578
139254317,5.0 ,25862578
xiaosmile,5.0 ,25862578
140562544,5.0 ,25862578
64062979,3.0 ,25862578
67183868,4.0 ,25862578
63498076,4.0 ,25862578
asalache,3.0 ,25862578
75171329,5.0 ,25862578
71101829,4.0 ,25862578
140368591,5.0 ,25862578
70105977,5.0 ,25862578
ianthorpe,5.0 ,25862578
33139373,5.0 ,25862578
53230652,3.0 ,25862578
52522813,4.0 ,25862578
1734128,4.0 ,25862578
139868748,4.0 ,25862578
45174526,4.0 ,25862578
50594867,4.0 ,25862578
46217345,5.0 ,25862578
47027082,5.0 ,25862578
132070284,4.0 ,25862578
71375884,5.0 ,25862578
65240470,4.0 ,25862578
57476465,4.0 ,25862578
70987704,4.0 ,25862578
61203113,4.0 ,25862578
3914460,4.0 ,25862578
51583459,4.0 ,25862578
62887962,4.0 ,25862578
130988425,5.0 ,25862578
135773845,4.0 ,25862578
137938164,5.0 ,25862578
larnwolf,4.0 ,25862578
140162189,5.0 ,25862578
140149925,3.0 ,25862578
48235879,5.0 ,25862578
124916923,5.0 ,25862578
131554429,5.0 ,25862578
125524723,5.0 ,25862578
122925596,5.0 ,25862578
2309215,4.0 ,25862578
59404727,5.0 ,25862578
68540144,4.0 ,25862578
wcz6167550,4.0 ,25862578
53915280,5.0 ,25862578
55620849,4.0 ,25862578
56002987,5.0 ,25862578
shshengman,5.0 ,25862578
138725193,5.0 ,25862578
95155883,4.0 ,25862578
139665092,4.0 ,25862578
139588044,4.0 ,25862578
139881013,5.0 ,25862578
molilianhua,3.0 ,25862578
civiishere,5.0 ,25862578
139668653,4.0 ,25862578
71220968,4.0 ,25862578
2349366,4.0 ,25862578
52518122,5.0 ,25862578
134529720,5.0 ,25862578
93946871,5.0 ,25862578
manmanzhidao,5.0 ,25862578
62436675,5.0 ,25862578
125204241,5.0 ,25862578
wangxiaoyi1985,5.0 ,25862578
49059976,4.0 ,25862578
51138941,4.0 ,25862578
69349537,5.0 ,25862578
2803619,5.0 ,25862578
139721011,3.0 ,25862578
63496057,5.0 ,25862578
76561704,5.0 ,25862578
63496057,5.0 ,25862578
139553706,4.0 ,25862578
7900264,5.0 ,25862578
139307413,5.0 ,25862578
shellycui,5.0 ,25862578
138635811,4.0 ,25862578
1676134,4.0 ,25862578
139427486,3.0 ,25862578
57773839,5.0 ,25862578
135728326,5.0 ,25862578
49301495,4.0 ,25862578
DARKJEWEL,4.0 ,25862578
45678659,5.0 ,25862578
133045072,3.0 ,25862578
57925126,5.0 ,25862578
58120081,4.0 ,25862578
77537660,4.0 ,25862578
2056655,5.0 ,25862578
52835847,4.0 ,25862578
122003273,4.0 ,25862578
138643142,5.0 ,25862578
134387046,5.0 ,25862578
138643142,5.0 ,25862578
58137895,5.0 ,25862578
42827956,4.0 ,25862578
135770901,5.0 ,25862578
60177945,4.0 ,25862578
61537950,4.0 ,25862578
139048224,4.0 ,25862578
61537950,4.0 ,25862578
46732211,5.0 ,25862578
121280099,4.0 ,25862578
131131725,4.0 ,25862578
106814825,5.0 ,25862578
52101029,4.0 ,25862578
55298508,5.0 ,25862578
1759587,4.0 ,25862578
44206855,5.0 ,25862578
50793195,4.0 ,25862578
72897463,5.0 ,25862578
138698831,4.0 ,25862578
1743694,4.0 ,25862578
69716805,5.0 ,25862578
60022308,5.0 ,25862578
horsing_around,5.0 ,25862578
103057077,5.0 ,25862578
1759587,4.0 ,25862578
62393108,4.0 ,25862578
aieen3710,5.0 ,25862578
lingofjy,5.0 ,25862578
54055988,3.0 ,25862578
45127534,5.0 ,25862578
55673324,4.0 ,25862578
ManKane,5.0 ,25862578
3559336,5.0 ,25862578
82024480,4.0 ,25862578
2652098,4.0 ,25862578
2844004,5.0 ,25862578
soooowannasunsh,5.0 ,25862578
101467618,5.0 ,25862578
48499072,5.0 ,25862578
liususu,3.0 ,25862578
3147712,5.0 ,25862578
2008347,5.0 ,25862578
80075859,5.0 ,25862578
mysunshine0514,4.0 ,25862578
40925231,4.0 ,25862578
3589989,5.0 ,25862578
67659493,4.0 ,25862578
50931548,5.0 ,25862578
32327430,5.0 ,25862578
67939699,4.0 ,25862578
jeujeu528,5.0 ,25862578
75946517,3.0 ,25862578
46568391,5.0 ,25862578
skynery,5.0 ,25862578
carriestream,5.0 ,25862578
2484939,4.0 ,25862578
11891254,5.0 ,25862578
robotkitty,5.0 ,25862578
1904067,5.0 ,25862578
83099781,5.0 ,25862578
snookitty,3.0 ,25862578
75989773,4.0 ,25862578
41512068,5.0 ,25862578
59410518,4.0 ,25862578
48138532,4.0 ,25862578
shine9279,4.0 ,25862578
46297589,3.0 ,25862578
52702018,3.0 ,25862578
49471651,4.0 ,25862578
57475649,4.0 ,25862578
4688654,4.0 ,25862578
103457474,4.0 ,25862578
65449000,4.0 ,25862578
zzzedward,5.0 ,25862578
47425975,4.0 ,25862578
68408118,4.0 ,25862578
yleo,5.0 ,25862578
30281753,5.0 ,25862578
65080162,5.0 ,25862578
michaelzx,5.0 ,25862578
110314853,5.0 ,25862578
50592345,4.0 ,25862578
kinaburn,4.0 ,25862578
bean.,4.0 ,25862578
103596264,4.0 ,25862578
1208376,4.0 ,25862578
60386398,5.0 ,25862578
4688654,4.0 ,25862578
103990191,4.0 ,25862578
67763157,5.0 ,25862578
eyesonleon,5.0 ,25862578
dolove,4.0 ,25862578
AprilsCat,5.0 ,25862578
54301659,5.0 ,25862578
62159352,5.0 ,25862578
45209171,4.0 ,25862578
70935255,5.0 ,25862578
2592892,5.0 ,25862578
linyingying,5.0 ,25862578
30796017,4.0 ,25862578
37153856,5.0 ,25862578
80980768,5.0 ,25862578
kkkkkim,5.0 ,25862578
59222754,5.0 ,25862578
lanlankk,5.0 ,25862578
101922414,5.0 ,25862578
31807134,4.0 ,25862578
B1987,5.0 ,25862578
bettercharlot,5.0 ,25862578
I_Got_a_bean,5.0 ,25862578
AMOIIYU,3.0 ,25862578
51367701,5.0 ,25862578
79441512,4.0 ,25862578
72812524,5.0 ,25862578
102101394,5.0 ,25862578
60740396,5.0 ,25862578
dgsonice,5.0 ,25862578
103874926,4.0 ,25862578
104292981,5.0 ,25862578
49668157,5.0 ,25862578
Fiona_fei,5.0 ,25862578
48527109,4.0 ,25862578
53869295,5.0 ,25862578
89630406,4.0 ,25862578
51739806,3.0 ,25862578
huanhuandaolai,5.0 ,25862578
just_yoki,5.0 ,25862578
95601996,5.0 ,25862578
67536756,5.0 ,25862578
cyhiwei,5.0 ,25862578
81357973,5.0 ,25862578
3166613,5.0 ,25862578
70728885,4.0 ,25862578
103156287,5.0 ,25862578
75010843,3.0 ,25862578
1403023,4.0 ,25862578
70728885,4.0 ,25862578
76404609,5.0 ,25862578
lovesforever,5.0 ,25862578
85227997,4.0 ,25862578
summerrush,4.0 ,25862578
